command,mean,stddev,median,user,system,min,max,parameter_seed
./map-1-73.native,3.2325510287600006,0.010572217776988017,3.23472289676,3.2318822999999997,0.0006740799999999999,3.21827737676,3.2476467977600003,73
./map-2-74.native,9.22312135756,0.013417373682446132,9.218988081260001,9.2208474,0.0019721599999999997,9.20544352376,9.24855266876,74
./map-1-74.native,9.55751859976,0.006293646634811727,9.55763332826,9.553735999999999,0.0034901000000000003,9.54483568376,9.56779089576,74
./map-2-75.native,4.70441106206,0.004186082909955325,4.703970008760001,4.7024327,0.0018903,4.69672697576,4.71214787576,75
./map-1-75.native,5.00413792556,0.009254588793838283,5.00626584976,5.0016978000000005,0.0022394399999999997,4.9898863787600005,5.01551308176,75
./map-2-76.native,4.02793339716,0.009101686993110664,4.02287782526,4.0262658,0.0015747600000000001,4.02016195676,4.0424550987600005,76
./map-1-76.native,4.17583370386,0.006647417678837071,4.17576211976,4.173608799999999,0.0020872799999999995,4.16452670676,4.18600089576,76
./map-2-77.native,8.23571322616,0.017612260205465517,8.22760589076,8.2320521,0.0034265,8.21439958676,8.26314551776,77
./map-1-77.native,8.334857476559998,0.021021833614297165,8.33207753376,8.332384999999999,0.00219776,8.31255355976,8.38414167876,77
./map-2-78.native,8.978790833060001,0.021758956583725973,8.97436398376,8.9767105,0.0018000599999999998,8.96239769776,9.03740274476,78
./map-1-78.native,9.31195164776,0.01316643234173712,9.31182482626,9.3094474,0.0022226,9.28615557876,9.32757443376,78
./map-2-79.native,1.51903755406,0.006904204599550472,1.52169601426,1.5168465,0.00219376,1.50312030076,1.5253593617599999,79
./map-1-79.native,1.51832570616,0.007165723004010895,1.52111770426,1.5161270999999998,0.0021995599999999997,1.4999197177599999,1.52419387576,79
./map-2-80.native,2.8599267611600006,0.010283324277605565,2.8662349482600002,2.8571152000000004,0.00274282,2.84559262476,2.8712614597600004,80
./map-1-80.native,2.8561142653600005,0.00809055011740595,2.8554149802600004,2.8549043,0.00121704,2.8448206807600003,2.8667482197600003,80
./map-2-81.native,5.564252580360001,0.01342180647507847,5.56374322176,5.5630948,0.0010514399999999998,5.5360065907600005,5.5845395487600005,81
./map-1-81.native,5.42756914726,0.012012282525574824,5.4310052217600004,5.4254595000000005,0.00196796,5.40547243676,5.44413983276,81
./map-2-82.native,1.6575185744599998,0.006366329232884503,1.65877384676,1.6557074999999997,0.0018047599999999997,1.64053643276,1.66423886976,82
./map-1-82.native,1.6581712896599998,0.005559751580734603,1.65910970476,1.6563039999999998,0.0018889999999999996,1.6442556137600002,1.66340819076,82
./map-2-83.native,5.292721762859999,0.008390708581203407,5.29298455626,5.2899735,0.00260766,5.27275858476,5.3027849937600005,83
./map-1-83.native,5.54741729496,0.011258322558478898,5.545350214260001,5.545541999999999,0.00171632,5.5292273537600005,5.56291519976,83
./map-2-84.native,8.237827193160001,0.01469660675503613,8.24112050626,8.236339500000001,0.00127824,8.21179174976,8.260577575760001,84
./map-1-84.native,8.234774605359998,0.00744292840164888,8.23718338626,8.231909300000002,0.00258232,8.22407061876,8.245769815760001,84
./map-2-85.native,2.02299983416,0.009557276416371292,2.02764588376,2.0212651,0.0017561,2.00830013776,2.03241935076,85
./map-1-85.native,2.0254027270600004,0.006570856806099254,2.02825939326,2.0246521,0.0008151799999999999,2.0107817957600003,2.0298988377600002,85
./map-2-86.native,8.89165015006,0.026714536203910285,8.88202388126,8.8908522,0.00059198,8.85995286376,8.95284371876,86
./map-1-86.native,8.243104922659999,0.0150677285182824,8.24194451476,8.241089599999999,0.00179156,8.22683024876,8.274594715760001,86
./map-2-87.native,1.7083576861600005,0.003010197563540212,1.70811013176,1.7063831,0.001985,1.70411636276,1.7132906137600001,87
./map-1-87.native,1.70375411466,0.011671568616195872,1.7072454162600001,1.7023442999999996,0.00144724,1.6874992817599999,1.71691908576,87
./map-2-88.native,4.440573433060001,0.01891063200171606,4.435711529260001,4.4388337,0.0016692999999999999,4.41150488576,4.46316017776,88
./map-1-88.native,4.57982023686,0.010317921918853789,4.58033889826,4.5775302,0.00217462,4.55541937676,4.5910401727600005,88
./map-2-89.native,0.97425812406,0.007871276964882015,0.9776058482600001,0.9737724999999999,0.00057438,0.96122488776,0.98346772476,89
./map-1-89.native,0.9915364356599999,0.010489694218742589,0.99113871626,0.9900871,0.00147676,0.97937352176,1.00539994176,89
./map-2-90.native,2.22946279756,0.010377762704905443,2.23171781026,2.2286028999999994,0.00089898,2.20925194576,2.24458413276,90
./map-1-90.native,2.2254394061600005,0.009806361254338366,2.22691524626,2.2232193000000002,0.00220436,2.2085255477600003,2.23905903276,90
./map-2-91.native,1.07991952656,0.00801120850081065,1.0817263282599998,1.0779104,0.0020359599999999994,1.06545634576,1.0881407297599999,91
./map-1-91.native,1.11840939966,0.010697384418898684,1.12419721376,1.1170548999999999,0.0014045,1.10304516676,1.12916338976,91
./map-2-92.native,4.91069171786,0.010289683445779855,4.91264267926,4.908191400000001,0.0023603599999999997,4.894177619760001,4.92202401876,92
./map-1-92.native,4.564525474460001,0.012307474087433892,4.568931170760001,4.5634155,0.00106598,4.54298649276,4.580093879760001,92
./map-2-93.native,9.687471237359999,0.016392508181648616,9.687602227260001,9.685768300000001,0.0014199999999999998,9.65985534976,9.70883407576,93
./map-1-93.native,10.038111955160002,0.013302211788567945,10.034584067760001,10.037269899999998,0.00058348,10.02222785276,10.05740898376,93
./map-2-94.native,5.726780464659999,0.011145289922705914,5.730170384760001,5.723230599999999,0.0033335399999999994,5.71315265576,5.74729073376,94
./map-1-94.native,6.16471165796,0.011592992927944771,6.16631902776,6.161779699999999,0.00276106,6.14392837576,6.18294962376,94
./map-2-95.native,7.84356435146,0.010688724603581728,7.84563489326,7.841187100000001,0.0021214199999999997,7.82919377076,7.86190807176,95
./map-1-95.native,8.13136436556,0.01088279606462455,8.132032779260001,8.127901599999998,0.0032088200000000002,8.11236745776,8.14722620976,95
./map-2-96.native,3.8322837432600005,0.005169743409733575,3.83245657426,3.8303919,0.0018080599999999998,3.82101035376,3.8389082737600004,96
./map-1-96.native,3.977977718060001,0.009402050418524644,3.9808034897600004,3.9756964000000004,0.00221366,3.95497174276,3.98738095676,96
./map-2-97.native,1.80953313296,0.008841076197277016,1.81356309776,1.8087893999999998,0.0008100399999999999,1.7944531887600002,1.81727293076,97
./map-1-97.native,1.8120488654600002,0.005898021739706694,1.81492177526,1.8098513999999999,0.00219326,1.7998658307600002,1.81725936576,97
./map-2-98.native,3.8166645863600004,0.013063276900164926,3.8223184737600002,3.8148362,0.0017200199999999998,3.79281047176,3.8291480467600003,98
./map-1-98.native,4.0635249369599995,0.009887299250806976,4.06590005676,4.0628054,0.00067218,4.04913321076,4.076778747760001,98
./map-2-99.native,4.42336523346,0.008092561261032605,4.42709125176,4.4214172000000005,0.0018321999999999998,4.40837472876,4.43100262676,99
./map-1-99.native,4.210164283360001,0.011519908121149244,4.20714761526,4.2088969999999994,0.0011857999999999999,4.19697477676,4.22886261176,99
./map-2-100.native,1.59603861096,0.007276383213575013,1.59721290376,1.5940040999999998,0.0020530999999999995,1.5807909357599998,1.6023965017600001,100
./map-1-100.native,1.57378818706,0.008713075885494411,1.57350490776,1.5723825,0.001419,1.5585226507599999,1.58448743776,100
